Datetime,PM2.5_Mean,Visibility,RH,Temperature,WindSpeed,BLH
2025-04-01 10:00:00,100.28064516129034,6002.85312,9.91,34.0,7.197344,2017.5472
2025-04-01 11:00:00,72.67387096774193,6002.85312,11.28,33.0,3.598672,1918.5988
2025-04-01 12:00:00,52.731,6002.85312,11.94,32.0,5.14096,1165.6414
2025-04-01 13:00:00,33.07241379310345,6002.85312,15.48,30.0,3.084576,131.59763
2025-04-01 14:00:00,29.49129032258065,5005.05984,17.61,29.0,1.542288,69.00055
2025-04-01 15:00:00,28.92483870967742,5005.05984,22.54,26.0,1.028192,56.434113
2025-04-01 16:00:00,28.507096774193545,5005.05984,25.67,25.0,1.028192,50.135727
2025-04-01 17:00:00,30.13290322580645,5005.05984,29.23,24.0,2.056384,47.205933
2025-04-01 18:00:00,35.630322580645164,5005.05984,29.23,24.0,2.056384,44.57786
2025-04-01 19:00:00,44.08068965517242,4007.266560000001,33.29,23.0,0.0,42.274487
2025-04-01 20:00:00,61.40933333333333,4007.266560000001,40.29,21.0,0.0,39.4879
2025-04-01 21:00:00,74.02870967741936,4007.266560000001,45.88,20.0,0.0,38.263947
2025-04-01 22:00:00,87.50689655172413,3492.27648,48.83,19.0,0.0,31.761574
2025-04-01 23:00:00,86.11774193548386,3492.27648,51.98,18.0,0.0,26.875896
2025-04-02 00:00:00,89.77548387096775,2993.37984,55.37,17.0,0.0,20.944075
2025-04-02 01:00:00,92.64129032258064,2494.4832,55.37,17.0,1.028192,18.350317
2025-04-02 02:00:00,92.87064516129033,2494.4832,52.25,19.0,1.028192,23.195467
2025-04-02 03:00:00,102.77032258064516,2494.4832,33.57,24.0,2.056384,76.22016
2025-04-02 04:00:00,109.86333333333332,2993.37984,26.22,27.0,1.542288,272.5787
2025-04-02 05:00:00,116.65645161290324,2993.37984,19.15,30.0,2.056384,643.51715
2025-04-02 06:00:00,156.3051724137931,2993.37984,15.92,32.0,2.57048,937.8232
2025-04-02 07:00:00,185.4093333333333,2993.37984,14.02,33.0,2.056384,1382.4762
2025-04-02 08:00:00,229.401724137931,4007.266560000001,12.53,35.0,3.084576,1875.1383
2025-04-02 09:00:00,192.81586206896552,5005.05984,11.67,35.0,4.112768,2184.9905
2025-04-02 10:00:00,119.58666666666666,6002.85312,11.67,35.0,4.112768,2080.4846
2025-04-02 11:00:00,82.79129032258065,6002.85312,11.67,35.0,5.655056,1911.3922
2025-04-02 12:00:00,67.93516129032258,6002.85312,10.85,35.0,3.598672,503.89426
2025-04-02 13:00:00,56.574,5005.05984,14.02,33.0,2.57048,99.479706
2025-04-02 14:00:00,38.775,5005.05984,16.86,31.0,2.056384,66.11775
2025-04-02 15:00:00,34.81448275862069,4007.266560000001,24.46,27.0,0.0,57.881767
2025-04-02 16:00:00,30.70620689655172,4007.266560000001,27.81,26.0,0.0,48.832516
2025-04-02 17:00:00,28.817586206896557,4007.266560000001,31.62,25.0,1.542288,43.22426
2025-04-02 18:00:00,35.97785714285714,4007.266560000001,31.62,25.0,1.028192,39.128937
2025-04-02 19:00:00,50.85551724137931,4007.266560000001,33.85,25.0,1.542288,35.337784
2025-04-02 20:00:00,85.70551724137931,4007.266560000001,31.62,25.0,2.056384,33.41117
2025-04-03 02:00:00,112.17071428571428,2993.37984,40.57,22.0,0.0,20.97653
2025-04-03 04:00:00,106.96964285714286,3492.27648,23.59,30.0,2.056384,211.43423
2025-04-03 05:00:00,114.02428571428572,4007.266560000001,16.15,33.0,2.57048,545.511
2025-04-03 06:00:00,112.22678571428573,4007.266560000001,10.85,35.0,2.57048,899.24927
2025-04-03 07:00:00,111.40535714285714,5005.05984,11.86,36.0,2.57048,2338.7253
2025-04-03 08:00:00,115.19821428571429,6002.85312,8.4,37.0,3.084576,3458.1003
2025-04-03 09:00:00,116.29206896551725,6002.85312,8.4,37.0,3.084576,3870.5
2025-04-03 10:00:00,103.85178571428573,6002.85312,7.8,37.0,1.542288,2153.6096
2025-04-03 11:00:00,74.83035714285714,6002.85312,7.24,37.0,2.57048,2153.1667
2025-04-03 12:00:00,52.54034482758621,6002.85312,7.65,36.0,2.57048,248.56465
2025-04-03 13:00:00,38.07034482758621,5005.05984,9.21,34.0,2.056384,106.931915
2025-04-03 14:00:00,29.333571428571428,5005.05984,15.48,30.0,1.028192,61.052197
2025-04-03 15:00:00,26.80586206896552,4506.1632,15.48,30.0,2.056384,43.835117
2025-04-03 16:00:00,23.84448275862069,4506.1632,20.04,28.0,1.542288,39.714973
2025-04-03 17:00:00,23.825666666666667,4506.1632,22.81,27.0,0.0,47.5325
2025-04-03 18:00:00,36.98433333333333,4007.266560000001,25.95,26.0,2.056384,60.607685
2025-04-03 19:00:00,58.089666666666666,4007.266560000001,29.51,25.0,0.0,66.55202
2025-04-03 20:00:00,87.924,4007.266560000001,29.51,25.0,0.0,55.5434
2025-04-03 21:00:00,95.32214285714284,3492.27648,33.57,24.0,1.028192,39.501743
2025-04-03 22:00:00,64.88724137931034,3492.27648,33.57,24.0,1.028192,26.02599
2025-04-03 23:00:00,68.61433333333333,3202.59456,33.57,24.0,2.056384,25.112
2025-04-04 00:00:00,80.33099999999999,3202.59456,38.18,23.0,1.542288,31.944813
2025-04-04 01:00:00,84.94103448275864,2703.69792,38.18,23.0,0.0,44.75054
2025-04-04 02:00:00,106.53344827586209,2494.4832,41.14,24.0,0.0,72.135124
2025-04-04 03:00:00,114.00586206896553,2204.80128,32.46,28.0,1.542288,120.47334
2025-04-04 04:00:00,114.1703448275862,2703.69792,22.27,31.0,2.056384,209.69566
2025-04-04 05:00:00,109.33620689655172,3492.27648,17.32,33.0,2.056384,443.73196
2025-04-04 06:00:00,118.87107142857144,4506.1632,11.67,35.0,2.57048,1262.297
2025-04-04 07:00:00,131.1193103448276,5005.05984,11.04,36.0,1.542288,2158.0945
2025-04-04 08:00:00,154.2958620689655,6002.85312,11.04,36.0,2.57048,3115.968
2025-04-04 09:00:00,154.76172413793105,6002.85312,10.45,37.0,3.598672,3347.2412
2025-04-04 10:00:00,106.73233333333332,6002.85312,10.45,37.0,4.626863999999999,2785.6743
2025-04-04 11:00:00,76.85428571428572,6002.85312,11.04,36.0,4.626863999999999,2461.8708
2025-04-04 12:00:00,59.21344827586207,6002.85312,12.53,35.0,4.626863999999999,1275.5177
2025-04-04 13:00:00,42.95629629629629,6002.85312,14.23,34.0,4.112768,172.74644
2025-04-04 14:00:00,44.65851851851852,5005.05984,17.09,32.0,3.084576,94.63765
2025-04-04 15:00:00,35.52214285714286,5005.05984,19.4,31.0,3.598672,90.18491
2025-04-04 16:00:00,36.828620689655175,5005.05984,20.54,30.0,3.084576,108.3141
2025-04-04 17:00:00,30.752333333333333,5005.05984,23.33,29.0,2.056384,139.50659
2025-04-04 18:00:00,35.68933333333334,5005.05984,26.49,28.0,3.598672,157.43747
2025-04-04 19:00:00,42.07966666666667,5005.05984,26.49,28.0,2.57048,150.94449
2025-04-04 20:00:00,65.33172413793103,4506.1632,29.79,26.0,2.57048,134.07439
2025-04-04 21:00:00,61.03758620689655,4506.1632,29.79,26.0,2.056384,117.05661
2025-04-04 22:00:00,55.51866666666667,4506.1632,33.85,25.0,1.542288,101.373566
2025-04-04 23:00:00,54.66666666666666,4007.266560000001,40.85,23.0,2.056384,86.16528
2025-04-05 00:00:00,57.376,3492.27648,46.16,21.0,1.542288,83.01011
2025-04-05 01:00:00,58.86310344827586,2800.25856,49.1,20.0,1.542288,81.20679
2025-04-05 02:00:00,52.42758620689656,2494.4832,46.43,22.0,3.084576,121.81237
2025-04-05 03:00:00,57.29689655172413,2993.37984,38.74,25.0,4.626863999999999,227.04268
2025-04-05 04:00:00,56.67,5005.05984,32.46,28.0,3.084576,400.3824
2025-04-05 05:00:00,62.738928571428566,6002.85312,28.9,30.0,4.626863999999999,960.5003
2025-04-05 06:00:00,72.39185185185185,6002.85312,25.52,31.0,4.112768,1475.9196
2025-04-05 07:00:00,96.55428571428573,6002.85312,21.29,33.0,4.626863999999999,1665.6886
2025-04-05 08:00:00,116.99,6002.85312,18.8,34.0,3.084576,1773.7188
2025-04-05 09:00:00,107.12866666666667,6002.85312,15.49,35.0,3.084576,1852.0452
2025-04-05 10:00:00,86.03866666666667,6002.85312,15.49,35.0,4.112768,1936.0201
2025-04-05 11:00:00,71.55633333333334,6002.85312,15.49,35.0,3.084576,1871.5085
2025-04-05 12:00:00,58.305,5005.05984,16.37,34.0,4.626863999999999,1514.1757
2025-04-05 13:00:00,46.001666666666665,5005.05984,17.32,33.0,3.084576,148.2388
2025-04-05 14:00:00,37.306666666666665,5005.05984,22.02,30.0,2.056384,66.64216
2025-04-05 15:00:00,34.93448275862069,5005.05984,24.99,29.0,2.056384,55.210663
2025-04-05 16:00:00,35.247142857142855,5005.05984,30.07,27.0,1.542288,51.784054
2025-04-05 17:00:00,31.974814814814813,4506.1632,30.07,27.0,2.056384,50.61875
2025-04-05 18:00:00,32.505172413793105,4007.266560000001,31.9,26.0,1.542288,53.412632
2025-04-05 19:00:00,40.60068965517241,4007.266560000001,31.9,26.0,0.0,57.70813
2025-04-05 20:00:00,56.614482758620696,4007.266560000001,35.94,24.0,0.0,55.253086
2025-04-05 21:00:00,79.58766666666666,4007.266560000001,38.46,24.0,0.0,49.333878
2025-04-05 22:00:00,90.04466666666666,4007.266560000001,46.16,21.0,0.0,44.834366
2025-04-05 23:00:00,91.18699999999998,4007.266560000001,49.37,21.0,0.0,42.045544
2025-04-06 00:00:00,96.06,3492.27648,52.51,20.0,0.0,40.898155
2025-04-06 01:00:00,99.59566666666666,2993.37984,46.16,21.0,0.0,40.604843
2025-04-06 02:00:00,96.3451612903226,4007.266560000001,41.14,24.0,0.0,56.649586
2025-04-06 03:00:00,102.16741935483871,3492.27648,36.51,26.0,1.542288,116.68611
2025-04-06 04:00:00,119.78709677419356,3492.27648,28.9,30.0,2.056384,300.90887
2025-04-06 05:00:00,140.6648387096774,4007.266560000001,25.79,32.0,1.542288,769.5997
2025-04-06 06:00:00,158.45032258064515,4506.1632,23.04,34.0,1.542288,1252.052
2025-04-06 07:00:00,153.01032258064515,5005.05984,19.04,35.0,2.056384,1674.4414
2025-04-06 08:00:00,138.1625806451613,5005.05984,15.93,37.0,4.626863999999999,1925.8661
2025-04-06 09:00:00,117.39709677419356,5005.05984,15.93,37.0,3.598672,2039.8376
2025-04-06 10:00:00,89.77516129032257,5005.05984,14.87,37.0,3.598672,2056.0537
2025-04-06 11:00:00,73.65466666666667,5005.05984,14.87,37.0,4.112768,1837.3085
2025-04-06 12:00:00,54.87466666666667,5005.05984,16.83,36.0,2.57048,745.9457
2025-04-06 13:00:00,52.37866666666667,5005.05984,17.78,35.0,2.57048,77.70142
2025-04-06 14:00:00,43.522333333333336,5005.05984,25.52,31.0,1.028192,45.65636
2025-04-06 15:00:00,37.62833333333333,4393.50912,28.9,30.0,0.0,41.734547
2025-04-06 16:00:00,33.041,4393.50912,34.69,28.0,0.0,38.871414
2025-04-06 17:00:00,30.68258064516129,4007.266560000001,34.69,28.0,0.0,34.65274
2025-04-06 18:00:00,40.44322580645161,4007.266560000001,39.3,27.0,0.0,29.713478
2025-04-06 19:00:00,66.18838709677419,4007.266560000001,41.69,26.0,0.0,26.258963
2025-04-06 20:00:00,72.61032258064515,4007.266560000001,44.25,25.0,1.542288,25.137812
2025-04-06 21:00:00,97.77354838709678,4007.266560000001,50.17,24.0,1.542288,29.104473
2025-04-06 22:00:00,113.98129032258063,4007.266560000001,50.17,24.0,1.028192,40.840717
2025-04-06 23:00:00,127.21032258064515,3492.27648,50.17,24.0,1.542288,49.1723
2025-04-07 00:00:00,134.66709677419354,2993.37984,53.29,23.0,0.0,53.537918
2025-04-07 01:00:00,134.15633333333332,2993.37984,49.9,23.0,1.028192,59.567284
2025-04-07 02:00:00,132.564,2993.37984,41.69,26.0,2.056384,95.73632
2025-04-07 03:00:00,138.907,3492.27648,28.9,30.0,2.056384,195.18584
2025-04-07 04:00:00,141.37862068965515,3492.27648,24.11,32.0,2.056384,389.34
2025-04-07 05:00:00,147.07666666666668,4506.1632,21.54,34.0,2.57048,852.2875
2025-04-07 06:00:00,154.95966666666666,5005.05984,19.28,36.0,2.57048,1219.0088
2025-04-07 07:00:00,167.2006896551724,5005.05984,17.05,37.0,2.056384,1526.9847
2025-04-07 08:00:00,172.98366666666666,5005.05984,17.28,38.0,2.57048,1781.6447
2025-04-07 09:00:00,155.6276666666667,5005.05984,16.37,39.0,1.028192,1958.4955
2025-04-07 10:00:00,123.56,6002.85312,15.3,39.0,1.542288,1910.2048
2025-04-07 11:00:00,97.44903225806452,6002.85312,15.08,38.0,1.542288,1770.6312
2025-04-07 12:00:00,76.80483870967741,6002.85312,14.08,38.0,1.542288,557.5291
2025-04-07 13:00:00,60.139354838709686,5005.05984,16.83,36.0,2.056384,91.39733
2025-04-07 14:00:00,50.813225806451605,5005.05984,17.78,35.0,1.542288,68.785576
2025-04-07 15:00:00,46.9883870967742,4506.1632,22.78,33.0,2.056384,63.38489
2025-04-07 16:00:00,46.59290322580645,4506.1632,25.79,32.0,2.056384,60.483574
2025-04-07 17:00:00,45.55931034482759,4007.266560000001,27.29,31.0,2.056384,59.50789
2025-04-07 18:00:00,59.21551724137931,4007.266560000001,27.29,31.0,2.056384,61.001305
2025-04-07 19:00:00,81.66451612903225,4007.266560000001,30.9,30.0,2.056384,65.49972
2025-04-07 20:00:00,96.02645161290324,4007.266560000001,32.73,29.0,2.056384,69.19286
2025-04-07 21:00:00,112.68290322580646,4007.266560000001,32.73,29.0,2.57048,75.41327
2025-04-07 22:00:00,126.90709677419356,3492.27648,34.69,28.0,2.056384,97.73131
2025-04-07 23:00:00,127.322,3492.27648,36.79,27.0,2.056384,105.14182
2025-04-08 00:00:00,119.20451612903224,3492.27648,39.02,26.0,3.084576,105.83761
2025-04-08 01:00:00,113.18225806451612,2993.37984,34.41,27.0,2.57048,113.28077
2025-04-08 02:00:00,109.5116129032258,2703.69792,32.46,28.0,3.598672,178.21086
2025-04-08 03:00:00,103.72774193548386,2993.37984,30.9,30.0,4.112768,301.55084
2025-04-08 04:00:00,100.10096774193548,4007.266560000001,29.45,32.0,4.112768,459.007
2025-04-08 05:00:00,102.16166666666666,4506.1632,26.31,34.0,4.112768,667.1094
2025-04-08 06:00:00,94.5167741935484,4506.1632,22.04,36.0,2.57048,1041.5055
2025-04-08 07:00:00,97.41838709677418,4506.1632,19.52,37.0,3.084576,1666.5548
2025-04-08 08:00:00,106.00275862068963,5005.05984,17.28,38.0,2.056384,2000.7013
2025-04-08 09:00:00,104.191,5005.05984,15.3,39.0,3.598672,2187.2441
2025-04-08 10:00:00,100.276,5005.05984,16.37,39.0,2.57048,2251.7798
2025-04-08 11:00:00,96.82931034482758,5005.05984,17.28,38.0,3.084576,2010.8558
2025-04-08 12:00:00,87.15599999999999,5005.05984,18.48,38.0,3.598672,716.00146
2025-04-08 13:00:00,78.85233333333332,4506.1632,23.55,36.0,2.57048,113.51042
2025-04-08 14:00:00,69.84266666666666,4007.266560000001,26.58,35.0,3.598672,88.18741
2025-04-08 15:00:00,62.76172413793103,4007.266560000001,35.81,32.0,2.57048,89.413826
2025-04-08 16:00:00,61.12566666666667,4007.266560000001,38.18,32.0,3.084576,101.03287
2025-04-08 17:00:00,61.99322580645161,4007.266560000001,43.07,31.0,3.084576,125.75219
2025-04-08 18:00:00,72.7058064516129,4007.266560000001,43.07,31.0,3.084576,160.66072
2025-04-08 19:00:00,87.71354838709676,3492.27648,43.07,31.0,2.57048,184.62221
2025-04-08 20:00:00,103.63166666666667,3492.27648,45.61,30.0,3.084576,187.26495
2025-04-08 21:00:00,110.88733333333332,3492.27648,48.32,29.0,3.084576,179.26797
2025-04-08 22:00:00,113.664,3492.27648,48.05,28.0,3.084576,229.9504
2025-04-08 23:00:00,110.20966666666666,3492.27648,51.21,28.0,2.056384,208.49687
2025-04-09 00:00:00,105.46774193548389,3492.27648,50.95,27.0,1.542288,176.14975
2025-04-09 01:00:00,104.71366666666668,2993.37984,50.95,27.0,2.056384,153.28773
2025-04-09 02:00:00,97.19133333333336,2494.4832,45.34,29.0,2.056384,227.72163
2025-04-09 03:00:00,93.048,2993.37984,37.9,31.0,2.57048,356.38016
2025-04-09 04:00:00,88.889,4007.266560000001,33.84,33.0,4.112768,492.2998
2025-04-09 05:00:00,93.0193103448276,4007.266560000001,30.26,35.0,3.598672,729.5315
2025-04-09 06:00:00,94.48689655172412,4007.266560000001,27.1,37.0,4.112768,1147.9265
2025-04-09 07:00:00,99.59,4007.266560000001,24.06,38.0,3.084576,1759.2311
2025-04-09 08:00:00,108.29310344827586,4007.266560000001,24.06,38.0,2.57048,2192.0015
2025-04-09 09:00:00,106.141,4007.266560000001,21.36,39.0,2.57048,2396.751
2025-04-09 10:00:00,101.54066666666668,4007.266560000001,20.24,40.0,1.028192,1733.8286
2025-04-09 11:00:00,91.88448275862068,4007.266560000001,18.95,40.0,1.028192,1075.8501
2025-04-09 12:00:00,82.01931034482759,4007.266560000001,18.95,40.0,1.028192,288.25912
2025-04-09 13:00:00,78.96499999999999,4007.266560000001,24.06,38.0,2.57048,77.2223
2025-04-09 14:00:00,73.006,4007.266560000001,30.53,36.0,2.57048,78.26701
2025-04-09 15:00:00,71.471,4007.266560000001,30.26,35.0,3.084576,63.793137
2025-04-09 16:00:00,70.92548387096772,4007.266560000001,34.11,34.0,1.542288,41.302834
2025-04-09 17:00:00,68.58433333333333,4007.266560000001,40.69,32.0,1.542288,25.159369
2025-04-09 18:00:00,84.42806451612903,4007.266560000001,40.41,31.0,3.084576,24.658459
2025-04-09 19:00:00,105.62466666666666,4007.266560000001,40.41,31.0,2.57048,29.342365
2025-04-09 20:00:00,112.02933333333333,4007.266560000001,40.41,31.0,1.028192,40.769573
2025-04-09 21:00:00,111.938,4007.266560000001,45.34,29.0,0.0,53.133854
2025-04-09 22:00:00,123.06233333333331,4007.266560000001,37.35,29.0,0.0,58.88281
2025-04-09 23:00:00,121.70633333333332,4007.266560000001,41.97,27.0,0.0,57.424057
2025-04-10 00:00:00,96.10133333333332,4007.266560000001,39.58,28.0,2.056384,49.100426
2025-04-10 01:00:00,81.55133333333333,3492.27648,42.25,28.0,3.598672,50.54803
2025-04-10 02:00:00,80.74333333333333,2993.37984,42.52,29.0,2.056384,106.10474
2025-04-10 03:00:00,74.21499999999999,2993.37984,42.8,30.0,2.57048,241.29951
2025-04-10 04:00:00,67.727,2993.37984,36.08,33.0,1.028192,432.6243
2025-04-10 05:00:00,65.44866666666667,3492.27648,28.37,35.0,2.056384,696.69904
2025-04-10 06:00:00,64.10466666666667,4007.266560000001,23.55,36.0,2.056384,1065.361
2025-04-10 07:00:00,80.268,4506.1632,21.11,38.0,2.57048,1766.1974
2025-04-10 08:00:00,85.223,4506.1632,21.11,38.0,2.056384,2553.0325
2025-04-10 09:00:00,89.86699999999999,5005.05984,21.11,38.0,1.542288,2069.9795
2025-04-10 10:00:00,94.595,5005.05984,17.51,39.0,2.056384,719.8432
2025-04-10 11:00:00,83.33,5005.05984,18.48,38.0,2.056384,657.0027
2025-04-10 12:00:00,72.23566666666666,3492.27648,19.76,38.0,1.542288,435.1911
2025-04-10 13:00:00,67.362,2993.37984,31.17,31.0,5.14096,158.73917
2025-04-10 14:00:00,65.42806451612903,4007.266560000001,33.01,30.0,5.14096,231.80237
2025-04-10 15:00:00,66.27516129032259,4007.266560000001,33.01,30.0,3.084576,159.66298
2025-04-10 16:00:00,59.73548387096774,4007.266560000001,33.01,30.0,4.112768,157.0772
2025-04-10 17:00:00,56.07548387096774,4007.266560000001,34.97,29.0,5.14096,255.86652
2025-04-10 18:00:00,98.73387096774194,4007.266560000001,37.35,29.0,3.084576,338.7461
2025-04-10 19:00:00,48.39172413793104,4007.266560000001,39.58,28.0,6.169152,322.3982
2025-04-10 20:00:00,30.527142857142856,4007.266560000001,54.05,26.0,4.112768,317.98328
2025-04-10 21:00:00,35.263703703703705,4007.266560000001,65.12,25.0,3.598672,348.35706
2025-04-10 22:00:00,35.615172413793104,4007.266560000001,69.14,24.0,4.112768,431.93808
2025-04-10 23:00:00,41.1796551724138,4007.266560000001,69.14,24.0,4.112768,459.33746
2025-04-11 00:00:00,44.967666666666666,4007.266560000001,69.14,24.0,4.112768,462.25348
2025-04-11 01:00:00,47.393103448275866,3492.27648,73.44,23.0,3.598672,451.60956
2025-04-11 02:00:00,41.21699999999999,2494.4832,69.14,24.0,4.112768,493.86496
2025-04-11 03:00:00,36.08103448275862,2800.25856,61.36,26.0,5.14096,590.5014
2025-04-11 04:00:00,33.743,4007.266560000001,54.3,27.0,5.14096,734.17224
2025-04-11 05:00:00,40.01833333333333,4506.1632,51.47,29.0,5.14096,927.1601
2025-04-11 06:00:00,41.71566666666667,5005.05984,45.88,31.0,4.112768,1174.8065
2025-04-11 07:00:00,48.596,5005.05984,40.69,32.0,4.626863999999999,1435.2137
2025-04-11 08:00:00,49.101,5005.05984,38.45,33.0,5.14096,1676.7786
2025-04-11 09:00:00,51.943666666666665,5005.05984,36.35,34.0,4.112768,1821.515
2025-04-11 10:00:00,54.111666666666665,5005.05984,38.45,33.0,5.14096,1462.3188
2025-04-11 11:00:00,47.79333333333334,5005.05984,34.11,34.0,4.112768,1417.9962
2025-04-11 12:00:00,49.36967741935484,4007.266560000001,36.08,33.0,4.626863999999999,1289.8765
2025-04-11 13:00:00,45.309677419354834,498.89664,38.18,32.0,10.28192,165.25592
2025-04-11 14:00:00,52.52516129032258,2993.37984,68.55,21.0,5.14096,195.65955
2025-04-11 15:00:00,52.76161290322581,2993.37984,77.9,21.0,3.084576,240.72629
2025-04-11 16:00:00,58.34967741935484,2993.37984,82.98,21.0,5.14096,205.31232
2025-04-11 17:00:00,40.337,2993.37984,78.04,22.0,3.084576,191.56613
2025-04-11 18:00:00,51.14774193548387,2993.37984,88.43,22.0,2.056384,185.3042
2025-04-11 19:00:00,143.05225806451614,2993.37984,83.09,22.0,1.028192,178.9942
2025-04-11 20:00:00,31.70793103448276,2993.37984,78.04,22.0,4.626863999999999,148.63113
2025-04-11 21:00:00,20.14481481481481,2993.37984,68.75,22.0,3.084576,123.5866
2025-04-11 22:00:00,18.487777777777776,2993.37984,73.09,21.0,3.598672,178.0978
2025-04-11 23:00:00,24.434444444444445,2993.37984,77.75,20.0,3.084576,221.80707
2025-04-12 00:00:00,29.04241379310345,2993.37984,77.75,20.0,2.57048,217.59961
2025-04-12 01:00:00,34.034814814814816,2993.37984,73.09,21.0,2.056384,197.55177
2025-04-12 02:00:00,28.890000000000004,2703.69792,64.48,22.0,1.542288,267.32648
2025-04-12 03:00:00,30.06607142857143,2703.69792,53.8,25.0,2.056384,374.1802
2025-04-12 04:00:00,30.396206896551725,3492.27648,50.95,27.0,3.084576,567.2266
2025-04-12 05:00:00,35.97703703703704,4506.1632,45.07,28.0,2.056384,914.83154
2025-04-12 06:00:00,47.943571428571424,5005.05984,37.62,30.0,1.542288,1515.2517
2025-04-12 07:00:00,45.52275862068965,5005.05984,33.29,31.0,2.056384,1993.4591
2025-04-12 08:00:00,39.641666666666666,5005.05984,31.72,33.0,2.056384,2223.6064
2025-04-12 09:00:00,39.257,5005.05984,29.72,33.0,2.056384,2344.7764
2025-04-12 10:00:00,40.4203448275862,5005.05984,27.83,33.0,2.056384,1743.7212
2025-04-12 11:00:00,42.27366666666667,5005.05984,27.83,33.0,1.542288,972.9149
2025-04-12 12:00:00,42.57677419354839,5005.05984,29.72,33.0,1.028192,518.98755
2025-04-12 13:00:00,42.1696551724138,5005.05984,33.29,31.0,2.57048,216.0209
2025-04-12 14:00:00,42.257,4506.1632,35.25,30.0,3.084576,133.72324
2025-04-12 15:00:00,39.959,4506.1632,39.86,29.0,3.084576,145.54875
2025-04-12 16:00:00,39.42677419354839,4506.1632,39.86,29.0,5.14096,153.22801
2025-04-12 17:00:00,39.62806451612904,4506.1632,34.69,28.0,4.626863999999999,134.77489
2025-04-12 18:00:00,44.543225806451616,4506.1632,34.41,27.0,3.084576,103.11695
2025-04-12 19:00:00,47.35699999999999,4506.1632,39.02,26.0,3.084576,74.81226
2025-04-12 20:00:00,54.11032258064516,3492.27648,39.02,26.0,2.056384,63.685158
2025-04-12 21:00:00,61.29806451612903,3492.27648,44.25,25.0,2.056384,58.42826
2025-04-12 22:00:00,47.247,3492.27648,50.17,24.0,1.028192,47.865196
2025-04-12 23:00:00,29.92733333333333,3492.27648,46.98,24.0,2.056384,34.465477
2025-04-13 00:00:00,31.28333333333334,3492.27648,49.9,23.0,1.542288,25.717878
2025-04-13 01:00:00,39.531,2993.37984,46.98,24.0,1.542288,29.304298
2025-04-13 02:00:00,40.65533333333333,2800.25856,41.69,26.0,1.542288,98.20483
2025-04-13 03:00:00,43.36166666666667,3492.27648,39.86,29.0,0.0,273.3152
2025-04-13 04:00:00,46.403,4007.266560000001,37.62,30.0,1.028192,558.71277
2025-04-13 05:00:00,46.68833333333334,4007.266560000001,35.81,32.0,2.056384,1071.6726
2025-04-13 06:00:00,55.45225806451613,4506.1632,31.72,33.0,2.056384,2114.753
2025-04-13 07:00:00,62.30516129032257,5005.05984,29.99,34.0,2.056384,2321.6406
2025-04-13 08:00:00,78.79645161290323,5005.05984,24.89,35.0,1.028192,2507.2996
2025-04-13 09:00:00,84.70516129032258,5005.05984,24.63,34.0,1.028192,2586.6777
2025-04-13 10:00:00,77.1441935483871,5005.05984,23.3,35.0,1.028192,2605.6248
2025-04-13 11:00:00,66.4758064516129,5005.05984,23.3,35.0,1.542288,2520.918
2025-04-13 12:00:00,53.08566666666666,4007.266560000001,24.63,34.0,1.028192,2344.761
2025-04-13 13:00:00,48.192,4007.266560000001,26.05,33.0,1.542288,94.26036
2025-04-13 14:00:00,42.42733333333333,4007.266560000001,29.45,32.0,1.542288,46.873302
2025-04-13 15:00:00,40.82387096774193,4007.266560000001,33.29,31.0,2.57048,41.335537
2025-04-13 16:00:00,40.313870967741934,4007.266560000001,39.58,28.0,2.056384,44.098534
2025-04-13 17:00:00,42.54433333333334,4007.266560000001,41.97,27.0,1.542288,48.28314
2025-04-13 18:00:00,47.18354838709678,4007.266560000001,41.97,27.0,2.57048,50.698776
2025-04-13 19:00:00,61.24064516129032,4007.266560000001,47.52,26.0,1.542288,51.102398
2025-04-13 20:00:00,75.76709677419355,4007.266560000001,53.8,25.0,1.028192,49.688404
2025-04-13 21:00:00,85.54612903225807,4007.266560000001,57.12,24.0,1.542288,49.432274
2025-04-13 22:00:00,101.14333333333332,3492.27648,56.88,23.0,1.028192,79.70548
2025-04-14 00:00:00,93.85033333333332,2993.37984,56.88,23.0,0.0,63.892967
2025-04-14 01:00:00,93.18793103448276,2993.37984,53.55,24.0,2.056384,67.53352
2025-04-14 02:00:00,95.57827586206896,2494.4832,44.8,27.0,3.084576,148.98854
2025-04-14 03:00:00,90.14655172413794,2800.25856,48.05,28.0,3.084576,312.56076
2025-04-14 04:00:00,92.72733333333332,2993.37984,42.8,30.0,3.598672,527.0818
2025-04-14 05:00:00,111.51566666666668,3492.27648,35.81,32.0,2.57048,1091.3743
2025-04-14 06:00:00,119.36933333333332,3492.27648,33.84,33.0,2.57048,1878.6909
2025-04-14 07:00:00,111.24655172413792,4007.266560000001,28.37,35.0,2.57048,2344.4773
2025-04-14 08:00:00,99.00833333333334,4506.1632,26.58,35.0,3.084576,2582.3328
2025-04-14 09:00:00,85.807,5005.05984,23.55,36.0,3.084576,2694.528
2025-04-14 10:00:00,84.42033333333332,5005.05984,23.55,36.0,4.112768,2682.9998
2025-04-14 11:00:00,57.30166666666666,5005.05984,23.55,36.0,3.084576,2688.917
2025-04-14 12:00:00,54.75344827586208,5005.05984,24.89,35.0,2.57048,2311.3354
