Datetime,PM2.5_Mean,Visibility,Temperature,RH,WindSpeed,BLH
2024-07-05 10:00:00,38.5,3492.27648,30.91449,77.84861,2.5749106,740.5385
2024-07-05 11:00:00,39.79357142857143,4007.266560000001,30.948761,78.521065,2.8706706,531.22156
2024-07-05 12:00:00,30.814827586206896,4007.266560000001,30.37027,81.28794,2.5993454,471.5377
2024-07-05 13:00:00,28.96433333333333,3492.27648,29.609375,86.20496,1.787141,392.26746
2024-07-05 14:00:00,21.558275862068967,3492.27648,28.724548,89.83475,2.1866362,367.83188
2024-07-05 15:00:00,17.445714285714285,3492.27648,28.4729,92.88658,2.8328228,381.64658
2024-07-05 16:00:00,15.32642857142857,3492.27648,28.452667,93.26572,3.0848436,406.29352
2024-07-05 17:00:00,13.459333333333332,3492.27648,27.927551,96.057076,2.797648,385.8029
2024-07-05 18:00:00,14.595333333333334,3492.27648,27.638641,96.78474,2.4919186,353.73596
2024-07-05 19:00:00,14.126896551724135,3492.27648,27.6044,96.98948,2.1963427,321.48065
2024-07-05 20:00:00,17.46551724137931,3492.27648,27.475403,97.2595,2.007691,297.02643
2024-07-05 21:00:00,19.061666666666667,3492.27648,27.074615,99.2936,1.9049084,281.5683
2024-07-05 22:00:00,19.993571428571432,3492.27648,27.49887,94.6714,2.4481473,260.1259
2024-07-05 23:00:00,16.71896551724138,3202.59456,27.514038,94.45376,2.5200527,274.42755
2024-07-06 00:00:00,15.730333333333332,3202.59456,27.706879,92.18525,2.5295718,280.61972
2024-07-06 01:00:00,18.825862068965517,2800.25856,27.746338,91.58406,2.7368128,296.08585
2024-07-06 02:00:00,20.153103448275864,2703.69792,28.056946,90.862686,2.3738637,295.5144
2024-07-06 03:00:00,20.410344827586208,2494.4832,28.32254,88.78296,1.805072,308.8739
2024-07-06 04:00:00,22.34896551724137,2494.4832,28.552185,87.36312,1.5772364,379.99316
2024-07-06 05:00:00,22.138620689655177,2204.80128,29.10611,85.4516,1.4655797,483.10822
2024-07-06 06:00:00,25.074666666666666,2204.80128,29.654175,83.855095,1.2995137,603.3386
2024-07-06 07:00:00,27.525,2800.25856,29.944702,81.732025,1.1825099,696.2964
2024-07-06 08:00:00,31.093333333333337,3202.59456,31.433868,76.63851,1.1690924,772.20013
2024-07-06 09:00:00,30.00333333333333,3202.59456,31.33429,76.237236,1.1694137,779.30756
2024-07-06 10:00:00,32.17206896551724,3202.59456,31.856476,73.663704,2.090094,1040.552
2024-07-06 11:00:00,34.561,3202.59456,31.998047,73.32079,2.4212296,947.21375
2024-07-06 12:00:00,36.39785714285714,3202.59456,31.859314,73.83523,2.6098373,761.58234
2024-07-06 13:00:00,34.39714285714285,3202.59456,31.481781,75.2556,2.8948495,465.86353
2024-07-06 14:00:00,26.795714285714286,3202.59456,30.355743,80.08349,3.114938,342.57602
2024-07-06 15:00:00,24.91379310344828,3202.59456,29.177124,85.97562,3.1741662,335.75308
2024-07-06 16:00:00,25.267777777777777,3202.59456,28.872498,87.37327,3.1685061,342.57016
2024-07-06 17:00:00,24.614827586206893,3492.27648,27.792908,90.54371,3.125697,356.2001
2024-07-06 18:00:00,21.92586206896552,3492.27648,27.558075,92.12427,2.9500153,359.16785
2024-07-06 19:00:00,18.137241379310343,3492.27648,27.536438,92.20951,2.6367903,358.84198
2024-07-06 20:00:00,16.534,3492.27648,26.927094,92.43016,1.9829217,341.1846
2024-07-06 21:00:00,18.325333333333333,3492.27648,26.9198,92.24673,1.0505806,307.08023
2024-07-06 22:00:00,19.118214285714288,3492.27648,26.490845,94.88088,1.3778479,224.80191
2024-07-06 23:00:00,14.803928571428573,3492.27648,26.529114,94.599686,1.540768,250.25446
2024-07-07 00:00:00,11.968620689655172,2993.37984,26.657043,93.002266,1.7995746,279.54483
2024-07-07 01:00:00,14.263076923076923,2993.37984,26.705444,92.58666,2.198353,321.5243
2024-07-07 02:00:00,14.478214285714284,4007.266560000001,27.145294,89.681984,2.1340442,373.7038
2024-07-07 03:00:00,15.75607142857143,4007.266560000001,27.540192,88.20218,1.4886814,501.5357
2024-07-07 04:00:00,15.14655172413793,4007.266560000001,27.955078,86.63348,0.746166,618.6979
2024-07-07 05:00:00,14.124642857142858,4007.266560000001,29.624573,80.78838,1.3553075,790.76404
2024-07-07 06:00:00,9.041428571428572,4007.266560000001,31.257538,74.289215,1.5088964,909.1763
2024-07-07 07:00:00,8.271071428571428,4506.1632,31.715302,71.63956,1.6396399,996.42065
2024-07-07 08:00:00,9.994074074074076,5005.05984,33.12433,66.81547,1.533609,993.0352
2024-07-07 09:00:00,12.104137931034485,5005.05984,33.477844,66.10699,1.6773463,1034.7644
2024-07-07 10:00:00,13.80448275862069,5005.05984,32.117584,69.05069,3.2941785,777.9715
2024-07-07 11:00:00,12.40633333333333,5005.05984,31.956573,69.75502,3.4305155,695.86017
2024-07-07 12:00:00,11.881333333333334,5005.05984,31.37732,72.23774,3.2927582,627.19684
2024-07-07 13:00:00,11.803666666666668,6002.85312,31.197296,72.96635,2.719895,533.2788
2024-07-07 14:00:00,13.68214285714286,6002.85312,29.972473,77.05415,2.1607285,386.35684
2024-07-07 15:00:00,10.730689655172414,4506.1632,29.276794,79.16711,2.0143125,276.62595
2024-07-07 16:00:00,8.937857142857142,4007.266560000001,29.038513,81.52738,1.9082925,223.48325
2024-07-07 17:00:00,8.790833333333333,4007.266560000001,28.178833,85.49266,1.9286284,192.6845
2024-07-07 18:00:00,10.2764,4007.266560000001,28.033234,86.45726,1.8973815,166.55324
2024-07-07 19:00:00,9.9412,4007.266560000001,27.971008,87.00746,1.5775824,134.66167
2024-07-07 20:00:00,10.142692307692307,4007.266560000001,27.431335,88.3331,1.4279958,108.24268
2024-07-07 21:00:00,12.426296296296298,4007.266560000001,27.297333,88.99278,1.1302826,76.085815
2024-07-07 22:00:00,12.286428571428573,4007.266560000001,26.75232,92.575874,2.0000236,144.85252
2024-07-07 23:00:00,12.247692307692308,4007.266560000001,26.811127,92.42859,1.7285846,151.21577
2024-07-08 00:00:00,9.148620689655171,3202.59456,26.85254,91.84977,1.8229326,173.93198
2024-07-08 01:00:00,11.183928571428572,2993.37984,27.145325,91.068474,1.7977152,212.19717
2024-07-08 02:00:00,13.009642857142856,2993.37984,28.060059,86.66969,1.9126378,294.74835
2024-07-08 03:00:00,9.731724137931034,2494.4832,28.21286,86.04166,1.8445237,438.08984
2024-07-08 04:00:00,10.596428571428572,4007.266560000001,28.410187,85.989,1.6801733,654.5885
2024-07-08 05:00:00,13.791379310344826,5005.05984,29.749237,79.611984,1.660819,750.137
2024-07-08 06:00:00,15.167586206896551,6002.85312,30.85257,74.64701,1.6719269,812.3959
2024-07-08 07:00:00,26.91344827586207,7000.6464,30.9393,74.60269,1.949962,876.0959
2024-07-08 08:00:00,29.624827586206894,7000.6464,31.352356,72.3026,2.0709634,967.83203
2024-07-08 09:00:00,18.027931034482755,6002.85312,31.111694,73.62617,2.1246684,1012.27155
2024-07-08 10:00:00,13.402758620689657,6002.85312,31.330994,71.87614,2.3530283,924.9402
2024-07-08 11:00:00,14.599310344827586,6002.85312,31.598969,70.68,2.1538572,855.2402
2024-07-08 12:00:00,16.478965517241377,4506.1632,31.259705,71.71265,2.17576,700.47626
2024-07-08 13:00:00,14.367241379310345,4007.266560000001,31.02594,73.717735,1.9172289,586.1415
2024-07-08 14:00:00,15.222592592592592,3492.27648,30.0755,77.72459,1.7973009,269.28073
2024-07-08 15:00:00,14.203076923076924,3492.27648,29.224182,82.7205,1.589325,226.50839
2024-07-08 16:00:00,17.176785714285714,3492.27648,29.095276,84.63339,1.5769707,168.71437
2024-07-08 17:00:00,26.096896551724136,3492.27648,28.455353,87.9677,1.6319876,129.3209
2024-07-08 18:00:00,28.661724137931035,3492.27648,28.455017,88.93378,1.7586815,119.689064
2024-07-08 19:00:00,29.942413793103448,3492.27648,28.413177,88.98626,2.0465455,146.8739
2024-07-08 20:00:00,36.46724137931034,2993.37984,28.124237,91.39437,2.1694834,167.14828
2024-07-08 21:00:00,42.218620689655175,2993.37984,28.10672,91.85617,2.0875473,172.54832
2024-07-08 22:00:00,43.42892857142857,2993.37984,27.800873,91.569336,2.4024537,213.7136
2024-07-08 23:00:00,41.962758620689655,2993.37984,27.811096,91.48881,2.0452073,193.02022
2024-07-09 00:00:00,40.91827586206896,2993.37984,28.45996,88.99212,1.72086,166.8868
2024-07-09 01:00:00,42.27482758620689,2993.37984,28.282043,89.90317,1.7290958,175.71542
2024-07-09 02:00:00,39.88034482758621,2494.4832,28.948212,87.159615,1.6364971,241.7451
2024-07-09 03:00:00,37.679310344827584,2800.25856,29.159271,86.53072,1.8409524,330.3331
2024-07-09 04:00:00,34.92964285714286,2993.37984,29.366272,85.63262,1.9480578,496.52444
2024-07-09 05:00:00,34.148275862068964,3492.27648,30.619446,81.18014,1.6687524,662.8103
2024-07-09 06:00:00,35.59571428571429,2800.25856,31.656464,76.90417,1.4207703,775.1258
2024-07-09 07:00:00,37.12107142857143,2800.25856,32.132416,75.133224,1.2646172,892.97156
2024-07-09 08:00:00,39.33,2800.25856,32.759216,72.382645,0.59437793,983.20166
2024-07-09 09:00:00,76.94185185185185,2993.37984,32.61505,71.196465,0.054274544,984.98157
2024-07-09 10:00:00,52.06142857142856,3492.27648,33.869873,67.721405,0.8577451,892.2678
2024-07-09 11:00:00,48.75370370370371,4007.266560000001,34.112305,65.91412,1.4057876,909.12463
2024-07-09 12:00:00,32.97689655172414,4007.266560000001,34.13556,65.81028,1.3706683,838.24475
2024-07-09 13:00:00,24.655,4007.266560000001,33.86377,67.336655,1.0196202,501.38773
2024-07-09 14:00:00,60.37576923076923,4007.266560000001,32.4747,76.18826,1.4025795,108.903625
2024-07-09 15:00:00,23.75172413793103,3492.27648,31.791931,80.12137,1.5605589,102.519104
2024-07-09 16:00:00,33.277857142857144,3492.27648,31.439667,81.872986,1.6785368,98.40318
2024-07-09 17:00:00,36.567241379310346,3492.27648,30.819397,85.22883,1.5841941,80.10789
2024-07-09 18:00:00,73.60620689655173,3492.27648,30.610046,85.95132,1.2699097,64.79709
2024-07-09 19:00:00,52.966206896551725,3492.27648,30.536102,86.58359,1.2114302,56.186893
2024-07-09 20:00:00,55.88034482758621,3299.1552,30.085815,89.67261,1.3888673,63.82
2024-07-09 21:00:00,58.25793103448276,2494.4832,30.032654,89.85368,1.5509547,80.756424
2024-07-09 22:00:00,62.38206896551725,2204.80128,29.479553,90.763405,1.7400626,104.94216
2024-07-09 23:00:00,66.5148275862069,2204.80128,29.517883,90.99123,1.4685495,106.82502
2024-07-10 00:00:00,74.37344827586206,2092.1472000000003,30.168518,88.624054,1.2018573,87.44058
2024-07-10 01:00:00,73.58827586206897,2092.1472000000003,30.245087,87.74252,1.3086916,95.13515
2024-07-10 02:00:00,69.23103448275862,2092.1472000000003,31.54956,82.67531,0.9666033,195.31068
2024-07-10 03:00:00,67.58103448275861,2092.1472000000003,32.071075,78.86284,1.2190967,510.4976
2024-07-10 04:00:00,69.58310344827586,2301.36192,32.275665,77.873924,1.4812037,937.14
2024-07-10 05:00:00,72.82310344827586,2800.25856,33.490326,72.23695,1.1306494,1126.7458
2024-07-10 06:00:00,72.75310344827585,2993.37984,34.71689,67.03818,0.5871525,1180.984
2024-07-10 07:00:00,81.9151724137931,3492.27648,34.817352,66.81406,0.35819185,1126.2523
2024-07-10 08:00:00,71.53758620689656,4007.266560000001,34.742706,65.47923,0.35030037,1092.4307
2024-07-10 09:00:00,66.20896551724138,4007.266560000001,34.966187,64.77787,0.6182588,1015.75226
2024-07-10 10:00:00,67.09517241379311,997.79328,33.0437,71.16572,0.5696531,805.08966
2024-07-10 11:00:00,65.83607142857143,2800.25856,33.059723,72.564285,0.8327203,987.9657
2024-07-10 12:00:00,58.39148148148148,2993.37984,32.995148,73.97357,1.1006248,906.56006
2024-07-10 13:00:00,54.35296296296296,2993.37984,33.03244,73.49815,0.9322968,610.60834
2024-07-10 14:00:00,89.48206896551724,2993.37984,32.03891,78.66176,1.357696,98.938995
2024-07-10 15:00:00,39.46892857142858,2993.37984,31.806793,82.59678,1.5902408,100.750916
2024-07-10 16:00:00,36.048148148148144,2993.37984,31.763184,81.90349,2.253733,150.22852
2024-07-10 17:00:00,38.71310344827587,2993.37984,31.118378,83.17511,2.2963557,171.481
2024-07-10 18:00:00,46.14965517241379,2993.37984,31.264252,81.69479,1.8506572,145.29675
2024-07-10 19:00:00,44.88103448275862,2993.37984,31.100891,82.257095,1.5500171,123.37312
2024-07-10 20:00:00,44.78607142857143,2993.37984,30.562683,85.441345,1.4185517,107.84884
2024-07-10 21:00:00,46.71137931034482,2993.37984,30.245636,87.26943,1.4746674,106.164154
2024-07-10 22:00:00,50.48896551724138,2993.37984,29.811707,88.627365,2.0088325,144.53912
2024-07-10 23:00:00,52.37965517241379,2494.4832,29.64154,87.57475,2.0102868,192.92926
2024-07-11 00:00:00,49.248275862068965,2494.4832,30.067688,84.600975,1.304122,195.77264
2024-07-11 01:00:00,48.846896551724136,2204.80128,30.154785,84.54907,1.0546213,217.27875
2024-07-11 02:00:00,52.996785714285714,2204.80128,31.267822,80.09408,1.2617422,356.43805
2024-07-11 03:00:00,58.95068965517241,2494.4832,31.703918,77.88816,2.2246773,563.72144
2024-07-11 04:00:00,65.28137931034482,3492.27648,32.029938,76.86235,2.9279218,741.9484
2024-07-11 05:00:00,64.2151724137931,4506.1632,34.09085,69.155266,3.1066709,953.0606
2024-07-11 06:00:00,66.49724137931035,5005.05984,36.0448,61.85073,3.2592237,1201.0361
2024-07-11 07:00:00,66.28931034482758,5005.05984,36.26935,60.749012,3.26393,1345.3951
2024-07-11 10:00:00,42.010714285714286,5005.05984,37.568115,54.885345,1.9368178,1103.6564
2024-07-11 11:00:00,43.17821428571428,5005.05984,37.633606,54.62601,1.4624453,1133.1852
2024-07-11 12:00:00,39.767857142857146,5005.05984,37.52179,56.343224,0.8978844,672.5559
2024-07-11 13:00:00,40.67206896551724,5005.05984,36.982452,58.866142,0.40862846,224.00209
2024-07-11 14:00:00,39.19107142857143,5005.05984,35.164764,64.98091,1.613272,245.26865
2024-07-11 15:00:00,35.78689655172413,4007.266560000001,33.46039,70.87485,2.963146,304.92212
2024-07-11 16:00:00,38.94535714285714,4007.266560000001,33.081482,72.117355,3.1366959,273.25934
2024-07-11 17:00:00,42.166896551724136,4007.266560000001,32.004547,73.82691,3.0261223,238.39801
2024-07-11 18:00:00,44.7425,3492.27648,31.757202,74.59872,3.0688076,236.56566
2024-07-11 19:00:00,61.86034482758621,3492.27648,31.50058,73.777214,3.1175578,253.00455
2024-07-11 20:00:00,76.54068965517241,3492.27648,30.289307,75.2432,3.21387,282.9401
2024-07-11 21:00:00,71.81724137931033,3492.27648,30.085876,74.21291,3.3135955,314.88785
2024-07-11 22:00:00,72.08620689655173,3492.27648,29.788574,74.07389,3.375167,372.5427
2024-07-11 23:00:00,52.62275862068965,3492.27648,29.780151,72.85489,3.798653,432.6055
2024-07-12 00:00:00,42.42172413793104,3492.27648,29.840546,70.637474,4.0400176,492.1034
2024-07-12 01:00:00,38.08241379310345,2993.37984,29.75998,71.73153,3.567248,471.768
2024-07-12 02:00:00,31.150344827586206,2993.37984,30.61969,69.4605,3.8364708,505.726
2024-07-12 03:00:00,30.848275862068967,5005.05984,31.181213,67.11478,4.8317738,599.92957
2024-07-12 04:00:00,30.89793103448276,5005.05984,31.413483,66.91981,4.90312,730.2965
2024-07-12 05:00:00,23.16931034482759,5005.05984,32.428253,63.231056,4.206034,820.07056
2024-07-12 06:00:00,19.46275862068965,5005.05984,33.648254,60.837276,3.2361743,882.54913
2024-07-12 07:00:00,16.87,5005.05984,33.719513,60.95906,3.1003008,1043.854
2024-07-12 08:00:00,20.168965517241386,5005.05984,35.284424,56.6754,3.02901,1146.8278
2024-07-12 09:00:00,22.15,5005.05984,35.169525,56.57749,2.9274504,1079.2996
2024-07-12 10:00:00,23.396071428571428,5005.05984,34.071503,62.227802,5.105278,1080.9176
2024-07-12 11:00:00,26.458571428571428,5005.05984,33.218597,67.32773,4.3816423,791.83295
2024-07-12 12:00:00,24.97607142857143,5005.05984,33.193512,67.654434,3.0790386,650.4857
2024-07-12 13:00:00,21.20925925925926,4506.1632,33.108704,67.59169,2.2141445,599.1636
2024-07-12 14:00:00,22.93928571428572,4007.266560000001,31.76065,73.88144,1.326491,292.7632
2024-07-12 15:00:00,24.16814814814815,4007.266560000001,31.053741,77.00202,1.0415404,75.34166
2024-07-12 16:00:00,23.17678571428572,4007.266560000001,30.846558,77.52854,0.7325322,34.32971
2024-07-12 17:00:00,23.48620689655172,4007.266560000001,29.9263,83.7396,0.8993748,34.72863
2024-07-12 18:00:00,27.483448275862067,3492.27648,29.835327,83.28682,1.1334413,41.248978
2024-07-12 19:00:00,33.21,3492.27648,29.59729,83.49295,1.1767821,54.85666
2024-07-12 20:00:00,34.29178571428572,3492.27648,28.75534,86.619675,1.2020686,74.59169
2024-07-12 21:00:00,39.683793103448274,3492.27648,28.362915,87.48325,1.1486377,99.47405
2024-07-12 22:00:00,41.65896551724138,3492.27648,28.579773,85.3338,0.66090775,71.492744
2024-07-12 23:00:00,40.57275862068966,3492.27648,28.347473,86.17853,1.2013464,94.02639
2024-07-13 00:00:00,42.47758620689655,2993.37984,28.507355,86.10653,1.7382028,129.33246
2024-07-13 01:00:00,44.41758620689656,2993.37984,28.154572,86.87358,2.3602524,178.4861
2024-07-13 02:00:00,42.08379310344828,2993.37984,28.249176,84.883865,1.9982761,244.0773
2024-07-13 03:00:00,43.90566666666666,2993.37984,28.737518,82.06569,1.2392083,393.7133
2024-07-13 04:00:00,54.38793103448276,2993.37984,29.573395,78.56964,0.37674072,662.88226
2024-07-13 05:00:00,55.27633333333333,4506.1632,31.636505,71.06419,0.9523614,917.9456
2024-07-13 06:00:00,46.77333333333333,5005.05984,33.291443,65.05412,1.1629727,994.325
2024-07-13 07:00:00,27.50464285714285,5005.05984,33.55304,65.12409,1.2441148,1043.4092
2024-07-13 08:00:00,27.555333333333333,5005.05984,34.397278,62.9561,1.4500623,1127.2133
2024-07-13 09:00:00,25.349,3492.27648,34.09445,63.81816,1.5371121,1151.5574
2024-07-13 10:00:00,28.12033333333333,2494.4832,32.141235,70.24869,1.9286017,742.6156
2024-07-13 11:00:00,33.77620689655173,3492.27648,31.955078,70.71072,1.1792113,526.9454
2024-07-13 12:00:00,35.045172413793104,4007.266560000001,32.595367,67.89032,0.6939218,607.86487
2024-07-13 13:00:00,37.423,3492.27648,32.26523,69.62066,0.27645466,299.44397
2024-07-13 14:00:00,42.93566666666666,3202.59456,31.36676,75.3017,0.8730794,83.890755
2024-07-13 15:00:00,31.85533333333333,3106.03392,30.93451,79.61826,1.2637897,80.93
2024-07-13 16:00:00,30.092,2993.37984,30.896332,80.17179,1.3504425,80.1893
2024-07-13 17:00:00,32.69033333333333,2993.37984,30.272491,84.7063,1.1361908,69.25492
2024-07-13 18:00:00,34.24733333333333,2993.37984,30.2388,84.61802,0.93470174,59.98595
2024-07-13 19:00:00,41.82333333333334,2993.37984,30.14505,85.372406,0.9016228,57.811817
2024-07-13 20:00:00,43.92366666666667,2993.37984,29.762909,85.660995,0.89705306,58.259262
2024-07-13 21:00:00,50.12833333333334,2993.37984,29.34259,87.13846,0.79863584,55.787106
2024-07-13 22:00:00,41.933666666666674,2993.37984,29.077179,90.72079,0.92100996,62.798817
2024-07-13 23:00:00,40.100333333333325,2993.37984,28.989471,91.545166,1.0925678,71.12309
2024-07-14 00:00:00,42.55833333333333,2993.37984,29.46399,88.16123,0.8872453,69.86094
2024-07-14 01:00:00,40.33413793103448,2993.37984,29.580353,87.517395,0.67377675,90.31047
2024-07-14 02:00:00,37.4151724137931,2993.37984,31.451202,78.19266,0.65795964,203.50497
2024-07-14 03:00:00,38.15,2993.37984,31.853943,76.08014,0.7320584,400.71082
2024-07-14 04:00:00,40.859333333333325,2993.37984,32.15439,73.36629,0.63897085,696.94586
2024-07-14 05:00:00,44.388000000000005,3492.27648,33.99936,65.59341,0.551591,1005.48444
2024-07-14 06:00:00,48.634,3492.27648,35.109283,61.581688,0.31758875,1232.5261
2024-07-14 07:00:00,54.84033333333333,3492.27648,35.203796,61.472248,0.22300784,1342.8097
2024-07-14 08:00:00,64.80466666666666,3492.27648,35.603333,59.42404,0.4305206,1457.1843
2024-07-14 09:00:00,69.171,2494.4832,35.72287,58.546352,0.55060947,1489.9977
2024-07-14 10:00:00,57.98333333333333,2993.37984,35.450867,57.90466,1.890834,938.71674
2024-07-14 11:00:00,60.19666666666667,3492.27648,35.447266,58.530437,1.415096,999.49646
2024-07-14 12:00:00,52.39931034482758,4007.266560000001,35.214325,59.552036,1.1247723,979.44476
2024-07-14 13:00:00,49.64666666666667,4007.266560000001,34.864197,61.52832,0.83745354,234.22284
2024-07-14 14:00:00,48.15433333333333,4007.266560000001,33.453674,67.19288,1.383566,80.88614
2024-07-14 15:00:00,45.05833333333333,4007.266560000001,32.60486,75.01059,1.434706,78.01472
2024-07-14 16:00:00,46.24666666666666,4007.266560000001,32.433838,76.70368,1.5436683,89.623436
2024-07-14 17:00:00,50.63766666666667,4007.266560000001,31.772125,81.40723,1.5995276,89.21038
2024-07-14 18:00:00,51.58933333333334,4007.266560000001,31.738068,81.41361,1.4484653,74.432365
2024-07-14 19:00:00,50.79566666666667,4007.266560000001,31.59436,82.4009,1.3821353,72.426834
2024-07-14 20:00:00,55.56166666666666,4007.266560000001,30.852905,85.026695,1.358265,74.82252
2024-07-14 21:00:00,55.81766666666667,3492.27648,30.644196,85.90542,1.4585382,84.72322
2024-07-14 22:00:00,51.42399999999999,3492.27648,30.127441,88.99169,1.704525,168.15019
2024-07-14 23:00:00,48.609,3492.27648,29.663818,90.032974,1.4879653,158.15094
2024-07-15 00:00:00,51.971,2993.37984,29.618042,88.780464,1.5852001,160.04385
2024-07-15 01:00:00,54.973,2993.37984,29.65152,88.90197,2.0449429,204.57477
2024-07-15 02:00:00,56.92499999999999,2993.37984,30.381012,85.47008,2.5411522,333.62778
2024-07-15 03:00:00,62.11666666666667,2993.37984,30.955566,82.57879,3.1328819,551.38245
2024-07-15 04:00:00,62.03666666666666,2092.1472000000003,30.950897,81.25712,3.1709893,731.8279
2024-07-15 05:00:00,64.69466666666666,1207.008,31.608948,76.53339,3.1541674,900.9567
2024-07-15 06:00:00,63.30233333333334,2800.25856,32.04117,73.99987,3.163443,1097.6014
2024-07-15 07:00:00,60.573,2993.37984,32.521393,72.93826,3.2193456,1041.5396
2024-07-15 08:00:00,59.64310344827586,2993.37984,33.790802,69.85009,3.2078035,972.04486
2024-07-15 09:00:00,40.44689655172414,2993.37984,34.12433,68.16492,3.103973,1011.22296
2024-07-15 10:00:00,22.47,2993.37984,33.909393,68.1134,3.1124554,900.0924
2024-07-15 11:00:00,18.137307692307694,2993.37984,33.936646,67.93228,3.1530285,941.0938
2024-07-15 12:00:00,24.67642857142857,2993.37984,33.25125,70.16769,2.877611,912.02875
2024-07-15 13:00:00,35.89642857142857,2993.37984,33.171875,71.32766,2.274365,801.3056
2024-07-15 14:00:00,39.06068965517241,2993.37984,32.374817,74.68841,1.8403444,325.00125
2024-07-15 15:00:00,43.17,2993.37984,31.898956,79.121155,1.7964303,243.5244
2024-07-15 16:00:00,44.22620689655172,2993.37984,31.915405,79.83601,1.8188868,213.17514
2024-07-15 17:00:00,50.35466666666667,2993.37984,31.068054,84.59272,1.9658365,226.09375
2024-07-15 18:00:00,46.300666666666665,2993.37984,31.122833,84.65212,1.7332535,203.45482
2024-07-15 19:00:00,35.90233333333334,2993.37984,31.070526,85.38749,2.239245,249.18312
2024-07-15 20:00:00,37.64866666666667,2993.37984,30.567108,87.6102,2.8324034,357.37405
2024-07-15 21:00:00,41.165,2993.37984,30.672089,87.23364,3.1715133,424.38397
2024-07-15 22:00:00,41.48466666666666,2993.37984,29.442596,91.34607,2.5709968,345.1648
2024-07-15 23:00:00,46.40620689655172,2993.37984,29.34024,91.91493,2.8114898,351.03827
2024-07-16 00:00:00,53.093,2993.37984,29.76239,88.515114,2.5594864,343.78305
2024-07-16 01:00:00,52.65766666666666,2494.4832,29.844269,87.94347,2.8879917,377.9457
2024-07-16 02:00:00,51.028666666666666,2494.4832,30.721405,84.24636,2.9987776,434.4747
2024-07-16 03:00:00,52.40241379310344,2494.4832,31.055511,82.0747,3.3485436,542.038
2024-07-16 04:00:00,49.10275862068965,2993.37984,31.536377,79.91623,3.681306,640.3699
2024-07-16 05:00:00,46.01153846153846,2993.37984,32.94046,73.475296,3.7750256,755.5061
2024-07-16 06:00:00,49.25137931034483,3492.27648,34.421814,69.194916,3.269561,895.68414
2024-07-16 07:00:00,46.70862068965518,3492.27648,34.79785,67.526695,3.0415707,1031.5804
2024-07-16 08:00:00,49.9696551724138,3492.27648,35.847473,63.20107,2.9365559,1085.2516
2024-07-16 09:00:00,44.872413793103455,4007.266560000001,35.686127,62.886135,2.7934892,1101.3302
2024-07-16 10:00:00,40.92999999999999,4506.1632,34.78055,64.285385,2.568091,1004.9857
2024-07-16 11:00:00,41.38,4506.1632,34.90399,63.99761,2.7860463,999.6478
2024-07-16 12:00:00,41.330714285714286,4506.1632,34.761444,64.86766,2.6800828,938.6078
2024-07-16 13:00:00,35.675,4506.1632,34.592834,66.31428,2.1556075,660.8856
2024-07-16 14:00:00,34.93785714285714,4007.266560000001,33.55722,70.22521,1.8058927,198.50092
2024-07-16 15:00:00,29.610714285714284,4007.266560000001,32.49466,75.80437,2.0032022,156.43599
2024-07-16 16:00:00,27.607857142857146,3492.27648,32.309906,76.8954,2.054741,158.40254
2024-07-16 17:00:00,30.201071428571424,3492.27648,31.483276,82.053215,2.403153,208.6366
2024-07-16 18:00:00,32.56933333333333,3492.27648,31.324432,83.92784,2.5379784,257.8947
2024-07-16 19:00:00,37.06166666666668,3492.27648,31.348083,83.22324,2.5631087,285.61194
2024-07-16 20:00:00,39.830333333333336,3492.27648,30.802856,85.77151,2.645744,308.7736
2024-07-16 21:00:00,37.87896551724138,3492.27648,30.72525,86.4676,2.8070636,332.64624
2024-07-16 22:00:00,41.56666666666667,3492.27648,30.508942,86.840385,2.9288177,332.74457
2024-07-16 23:00:00,45.278000000000006,3202.59456,30.449463,87.641266,2.837405,334.95886
2024-07-17 00:00:00,53.99172413793104,2993.37984,30.975739,85.41806,2.6598423,336.97165
2024-07-17 01:00:00,54.33827586206896,2494.4832,31.07254,85.59668,3.0373867,399.60602
2024-07-17 02:00:00,49.03103448275861,2800.25856,31.578003,83.42775,3.6545322,513.5779
2024-07-17 03:00:00,44.53586206896552,4007.266560000001,31.714417,82.397064,4.243718,623.7509
2024-07-17 04:00:00,40.567142857142855,4007.266560000001,31.931732,82.00685,3.929473,723.1575
2024-07-17 05:00:00,36.20629629629629,4007.266560000001,33.021088,77.20897,3.3283658,883.0544
2024-07-17 06:00:00,35.75821428571428,4007.266560000001,33.874115,71.484146,3.1414156,1036.1549
2024-07-17 07:00:00,31.49777777777777,4007.266560000001,34.070526,70.45739,3.0614889,1064.6246
2024-07-17 08:00:00,30.374285714285715,4007.266560000001,34.17157,68.345604,3.009568,1097.6644
2024-07-17 09:00:00,31.10333333333333,4007.266560000001,34.593903,67.25266,2.8233123,1120.0872
2024-07-17 10:00:00,31.19793103448276,2993.37984,33.609467,70.213104,2.7048314,663.1906
2024-07-17 11:00:00,34.55758620689655,3492.27648,33.677246,70.2226,3.2005892,740.96075
2024-07-17 12:00:00,34.39566666666667,3492.27648,33.545258,71.10307,3.0194435,720.9957
2024-07-17 13:00:00,30.89766666666667,3492.27648,33.437042,71.68824,2.4450426,609.1632
2024-07-17 14:00:00,31.83833333333333,3492.27648,32.634857,74.030655,2.0122066,347.15958
